feature_set,target,model_name,model_label,dw_label_name,r2,rmse,mae,pearson_r,n_test
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],snow_and_ice,0.9005191864249851,1.0612965062222228,0.8387817763919466,0.9500227114699484,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],trees,0.712731154197588,1.3397815127429022,1.0166545282364148,0.8522989289829075,96
embedding_plus_context,S1_VH,ridge_vh,Ridge (VH) [Embeddings + region + Dynamic World],water,0.8535061482710702,1.8303523159553725,1.4645294927067205,0.9295886104172613,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],bare,0.43519575637210905,1.6280953583940647,1.0435861320988613,0.6982136209242795,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],built,0.7309080431358558,2.1113905381634948,1.1659913317717059,0.8792762613556961,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],crops,0.6792436580938473,1.1857206994243508,0.8539012678901127,0.8279243122258667,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],flooded_vegetation,0.920412417393883,0.7941350754359588,0.5986925028354602,0.9617722066640264,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],grass,0.7906396041171349,1.1870143078226554,0.8746562733572224,0.8894070920487663,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],shrub_and_scrub,0.6340307284001427,1.7654576700803222,1.0446637804431336,0.8011936737529015,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],snow_and_ice,0.9105265839194191,0.9502537234481161,0.7090820406399665,0.9552202669255766,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],trees,0.7189382031794057,1.2712615715390547,0.9446710405116768,0.8488629578306206,96
embedding_plus_context,S1_VV,ridge_vv,Ridge (VV) [Embeddings + region + Dynamic World],water,0.8181791859095746,1.6091077965976233,1.1682777173640073,0.9285154843742609,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],bare,0.4556512551616808,1.14792786879814,0.8561641115901262,0.687289534152019,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],built,0.6069886555891437,1.5796613525354624,0.9763572701474086,0.8145798451209176,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],crops,0.62674062723385,0.8931592922558197,0.6962038111689751,0.7973934586959563,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],flooded_vegetation,0.6488632686833284,0.8389594772313517,0.6153822050216448,0.8093547370609904,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],grass,0.6473202373739152,0.9559568386773487,0.732733925751417,0.8099385085520882,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],shrub_and_scrub,0.3158974555638484,0.976766849756877,0.7817395222996026,0.603670127363993,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],snow_and_ice,0.6292050217731054,1.0820555066593638,0.7696786101942615,0.8114970374783359,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],trees,0.33664675110986475,0.610298099551745,0.4749770675227178,0.6604879721176244,96
embedding_plus_context,S1_VV_div_VH,ridge_polarization_difference,Ridge (VV-VH) [Embeddings + region + Dynamic World],water,0.6488966181792368,1.7028376699136378,1.306519172980432,0.8151211669360351,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],bare,0.4556512551616807,1.14792786879814,0.8561641115901265,0.6872895341520193,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],built,0.6069886555891433,1.5796613525354632,0.9763572701474086,0.8145798451209172,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],crops,0.6267406272338498,0.89315929225582,0.6962038111689753,0.7973934586959559,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],flooded_vegetation,0.6488632686833284,0.8389594772313517,0.615382205021645,0.8093547370609904,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],grass,0.6473202373739155,0.9559568386773483,0.7327339257514168,0.809938508552088,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],shrub_and_scrub,0.3158974555638482,0.9767668497568772,0.7817395222996026,0.6036701273639931,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],snow_and_ice,0.6292050217731058,1.0820555066593633,0.7696786101942613,0.8114970374783357,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],trees,0.3366467511098652,0.6102980995517446,0.47497706752271696,0.6604879721176242,96
embedding_plus_context,S1_VV_div_VH,ridge_structural_polarization_difference,Structural baseline (VV_hat - VH_hat) [Embeddings + region + Dynamic World],water,0.6488966181792368,1.7028376699136378,1.3065191729804317,0.8151211669360352,96
