system:index,region,dw_label_name,latitude,longitude,overlap_at_5,overlap_at_10,overlap_at_20
1_2_25,amazon_forest,water,-3.333962429716986,-60.17270607569782,0.0,0.0,0.05
1_2_26,amazon_forest,water,-3.187626869933916,-59.80691209200435,0.0,0.0,0.0
1_2_27,amazon_forest,water,-3.2959636931987304,-60.02169927643733,0.2,0.1,0.2
1_2_28,amazon_forest,water,-3.092315618288835,-60.35946582326627,0.0,0.0,0.05
1_2_29,amazon_forest,water,-3.1057903475506277,-59.89458766373442,0.0,0.0,0.05
1_2_30,amazon_forest,water,-3.294795883329375,-60.40132731550624,0.0,0.1,0.2
1_2_31,amazon_forest,water,-3.2732363165105065,-60.22947960165418,0.0,0.2,0.3
1_2_32,amazon_forest,water,-3.20298806129236,-59.97372924026535,0.0,0.0,0.05
1_2_33,amazon_forest,water,-2.9725701909157025,-60.47220439142327,0.2,0.1,0.05
1_2_34,amazon_forest,water,-3.2916517798349565,-60.32254506508896,0.0,0.0,0.1
1_2_35,amazon_forest,water,-3.0853985906011143,-59.6359626934364,0.2,0.2,0.2
1_2_36,amazon_forest,water,-3.3041383622842178,-60.4303428991833,0.0,0.3,0.25
1_2_37,amazon_forest,water,-3.1154921526191184,-59.7238179282233,0.0,0.1,0.15
1_2_38,amazon_forest,water,-3.106868325891571,-60.161926292288385,0.0,0.0,0.0
1_2_39,amazon_forest,water,-3.4792200111591125,-60.280953067434226,0.2,0.1,0.2
1_2_40,amazon_forest,water,-3.31294185206859,-60.186540131073265,0.0,0.1,0.25
1_2_41,amazon_forest,water,-3.3506710940016093,-60.230377916938295,0.2,0.1,0.35
1_2_42,amazon_forest,water,-3.1626537050353933,-59.95216967344648,0.0,0.1,0.15
1_2_43,amazon_forest,water,-3.0669831272766643,-59.74474867434328,0.0,0.0,0.1
1_2_44,amazon_forest,water,-3.4228956428448187,-60.49888435536162,0.2,0.1,0.25
1_2_45,amazon_forest,water,-3.3071926342502245,-60.12051395769048,0.0,0.0,0.1
1_2_46,amazon_forest,water,-3.287070371885947,-59.9628596253275,0.0,0.1,0.3
1_2_47,amazon_forest,water,-3.210623741207376,-59.90258266976308,0.0,0.0,0.2
1_2_48,amazon_forest,water,-2.9996094809677003,-60.44696173193951,0.4,0.2,0.3
1_2_49,amazon_forest,water,-3.2989281336363248,-60.379857580215784,0.0,0.2,0.15
1_2_50,amazon_forest,water,-3.291022959136073,-60.38057623244307,0.0,0.0,0.2
1_2_51,amazon_forest,water,-3.0647373390663653,-60.39378146711964,0.4,0.3,0.2
1_2_52,amazon_forest,water,-3.5865686876113956,-60.02583152674428,0.2,0.1,0.1
1_2_53,amazon_forest,water,-3.3479761481492507,-60.47364169587786,0.0,0.1,0.05
1_2_54,amazon_forest,water,-3.320936858097253,-59.997175269180865,0.0,0.0,0.0
1_2_55,amazon_forest,water,-3.2035270504628315,-59.98819211633967,0.0,0.0,0.05
1_2_56,amazon_forest,water,-3.1588807808420913,-60.06239295880794,0.0,0.0,0.1
1_2_57,amazon_forest,water,-3.099142814448143,-59.616918409413074,0.0,0.1,0.15
1_2_58,amazon_forest,water,-3.537161346984822,-60.49888435536162,0.0,0.2,0.25
1_2_59,amazon_forest,water,-3.3563304802915623,-60.44363796538827,0.0,0.2,0.25
1_2_60,amazon_forest,water,-3.063749192253834,-60.18869608775515,0.4,0.3,0.25
1_2_61,amazon_forest,water,-3.193016761638633,-59.53355475104678,0.0,0.0,0.0
1_2_62,amazon_forest,water,-3.2902144753803655,-59.69740745887018,0.0,0.0,0.0
1_2_63,amazon_forest,water,-3.2787160397436357,-60.29343964988348,0.2,0.2,0.25
1_2_64,amazon_forest,water,-3.071205209112026,-59.76540992587803,0.0,0.2,0.25
1_2_65,amazon_forest,water,-3.1481009974326573,-60.02277725477827,0.0,0.0,0.1
1_2_66,amazon_forest,water,-3.061593235571947,-60.46968910862773,0.4,0.3,0.4
1_2_67,amazon_forest,water,-3.148550155074717,-59.738550298882856,0.0,0.0,0.1
1_2_68,amazon_forest,water,-3.332165799148747,-60.221754090210744,0.0,0.0,0.05
1_2_69,amazon_forest,water,-3.2933585788747837,-59.51307316256886,0.0,0.0,0.0
1_2_70,amazon_forest,water,-3.0492863161795096,-60.21142346444337,0.2,0.2,0.2
1_2_71,amazon_forest,water,-3.230296845929593,-59.95513411388407,0.0,0.0,0.05
1_2_72,amazon_forest,water,-3.114324342749763,-60.0959001189056,0.2,0.1,0.1
1_2_73,amazon_forest,water,-3.0882731995102968,-60.40159681009147,0.0,0.0,0.1
1_2_74,amazon_forest,water,-3.2275120685488226,-59.75058772369006,0.2,0.1,0.3
1_2_75,amazon_forest,water,-3.161396063637626,-60.0642794209046,0.0,0.2,0.25
1_2_76,amazon_forest,water,-3.1862793970077368,-59.99448032332851,0.0,0.1,0.1
1_2_77,amazon_forest,water,-3.298838302107913,-60.05772171933052,0.0,0.2,0.25
1_2_78,amazon_forest,water,-3.0510829467477487,-60.17189759194211,0.2,0.1,0.15
1_2_79,amazon_forest,water,-3.1567248241602046,-59.89979789238231,0.0,0.2,0.25
1_2_80,amazon_forest,trees,-2.8541722364687496,-59.59805378844656,0.0,0.0,0.0
1_2_81,amazon_forest,trees,-2.605518565824466,-60.358208181868505,0.2,0.1,0.1
1_2_82,amazon_forest,trees,-2.892709962157477,-59.814098614277306,0.0,0.1,0.15
1_2_83,amazon_forest,trees,-2.9688870982508124,-59.836017507209824,0.0,0.0,0.0
1_2_84,amazon_forest,trees,-3.005448530314477,-59.642430563482066,0.0,0.1,0.1
1_2_85,amazon_forest,trees,-3.2880585186984783,-59.738999456524915,0.2,0.1,0.05
1_2_86,amazon_forest,trees,-2.9888296975582658,-60.261279962712,0.0,0.0,0.0
1_2_87,amazon_forest,trees,-2.8696232593556052,-59.846258301448785,0.0,0.0,0.0
1_2_88,amazon_forest,trees,-2.743230298879989,-59.89449783220601,0.0,0.0,0.0
1_2_89,amazon_forest,trees,-2.7625440774885583,-60.01298561818137,0.0,0.0,0.15
1_2_90,amazon_forest,trees,-3.4469704924592217,-59.52933266921142,0.0,0.0,0.0
1_2_91,amazon_forest,trees,-2.6358816224277057,-60.30853134665669,0.0,0.0,0.0
1_2_92,amazon_forest,trees,-2.6503444985020304,-59.556641453848655,0.0,0.1,0.05
1_2_93,amazon_forest,trees,-3.416337941270746,-59.9515408527476,0.0,0.0,0.15
1_2_94,amazon_forest,trees,-2.958376809426614,-60.00930252551648,0.0,0.1,0.1
1_2_95,amazon_forest,trees,-2.968437940608753,-59.79541365636762,0.0,0.0,0.1
1_2_96,amazon_forest,trees,-3.1059700106074515,-60.428725931671885,0.0,0.0,0.0
1_2_97,amazon_forest,trees,-3.28536357284612,-60.23972039589314,0.0,0.3,0.2
1_2_98,amazon_forest,trees,-2.678551598423383,-59.59598766329309,0.4,0.2,0.15
1_2_99,amazon_forest,trees,-2.6125254250405985,-60.18636046801644,0.0,0.0,0.0
1_2_100,amazon_forest,trees,-2.884894619185637,-60.21959813352886,0.0,0.0,0.0
1_2_101,amazon_forest,trees,-2.826953283359928,-60.479301082167815,0.0,0.0,0.05
1_2_102,amazon_forest,trees,-3.0293437168720563,-59.61673874635625,0.0,0.1,0.1
1_2_103,amazon_forest,trees,-2.811681923529896,-60.03957575059131,0.2,0.2,0.1
1_2_104,amazon_forest,trees,-3.080368025010045,-59.92504055186607,0.0,0.1,0.05
1_2_105,amazon_forest,trees,-2.710801117123274,-60.01029067232901,0.0,0.0,0.0
1_2_106,amazon_forest,trees,-3.533298591263108,-60.268556316513376,0.0,0.0,0.05
1_2_107,amazon_forest,trees,-2.6333663396321714,-60.26442406620642,0.0,0.1,0.05
1_2_108,amazon_forest,trees,-3.208018626883429,-60.05987767601241,0.0,0.0,0.1
1_2_109,amazon_forest,trees,-2.9069931751749776,-60.026280684386336,0.0,0.0,0.0
1_2_110,amazon_forest,trees,-3.413373500833152,-59.79640180318015,0.0,0.0,0.0
1_2_111,amazon_forest,trees,-3.2558089999985875,-59.68258525668221,0.0,0.0,0.0
1_2_112,amazon_forest,trees,-3.189243837445331,-60.44372779691668,0.0,0.1,0.05
1_2_113,amazon_forest,trees,-2.7871579162734332,-60.108566364411686,0.0,0.0,0.15
1_2_114,amazon_forest,trees,-2.7700899258751623,-60.11898682170747,0.0,0.0,0.05
1_2_115,amazon_forest,trees,-2.7289470858624885,-60.00930252551648,0.0,0.0,0.0
1_2_116,amazon_forest,trees,-2.7963207321714525,-60.03993507670496,0.0,0.0,0.0
1_2_117,amazon_forest,trees,-2.7755696491082915,-60.48253501719064,0.0,0.0,0.0
1_2_118,amazon_forest,trees,-3.43169913262919,-60.2454696137115,0.0,0.0,0.05
1_2_119,amazon_forest,trees,-3.549827592490907,-59.5659839328035,0.0,0.1,0.1
1_2_120,amazon_forest,trees,-2.957029336500435,-60.06167430658065,0.0,0.1,0.15
1_2_121,amazon_forest,trees,-3.118097266943065,-60.44408712303033,0.0,0.1,0.1
1_2_122,amazon_forest,trees,-2.911574583123987,-59.64808994977202,0.0,0.0,0.1
1_2_123,amazon_forest,trees,-2.705411225418557,-59.980556436424656,0.0,0.0,0.0
1_2_124,amazon_forest,trees,-3.493323561119789,-59.86808736285289,0.2,0.1,0.05
1_2_125,amazon_forest,trees,-2.723916520271419,-60.29703291101996,0.0,0.0,0.05
1_2_126,amazon_forest,trees,-2.6604954612125806,-59.77205745898051,0.2,0.1,0.05
1_2_127,amazon_forest,trees,-3.3558813226495023,-59.95369680942948,0.0,0.0,0.0
1_2_128,amazon_forest,trees,-2.8869607443391123,-60.319580624651365,0.0,0.0,0.0
1_2_129,amazon_forest,trees,-3.5364426947575263,-59.631201622430574,0.0,0.1,0.1
1_2_130,amazon_forest,trees,-2.821204065541563,-59.61350481133342,0.4,0.3,0.2
1_2_131,amazon_forest,trees,-2.603811766784639,-60.33763676186216,0.0,0.1,0.1
1_2_132,amazon_forest,trees,-3.5948331882252953,-59.59877244067386,0.2,0.1,0.1
1_2_133,amazon_forest,trees,-3.2508682659359303,-59.539214137336735,0.0,0.0,0.0
1_2_134,amazon_forest,trees,-3.247364836327864,-60.13964807324222,0.0,0.0,0.05
1_2_135,amazon_forest,trees,-2.6654361952752383,-60.10506293480362,0.0,0.0,0.1
1_2_136,amazon_forest,trees,-2.8884878803221152,-60.20765054025007,0.0,0.1,0.05
1_2_137,amazon_forest,trees,-2.8973812016348988,-60.07865246545051,0.0,0.0,0.0
1_2_138,amazon_forest,trees,-3.261648049345365,-60.301434655912146,0.0,0.0,0.0
1_2_139,amazon_forest,trees,-2.992422958694744,-60.33296552238475,0.0,0.0,0.0
1_2_140,amazon_forest,trees,-2.7057705515322046,-60.05026570247233,0.0,0.0,0.05
1_2_141,amazon_forest,trees,-2.6082135116768246,-59.73190276578037,0.0,0.0,0.0
1_2_142,amazon_forest,trees,-3.1359737410970436,-60.285983633025296,0.0,0.0,0.05
1_2_143,amazon_forest,trees,-3.5760583987871972,-60.13515649682162,0.0,0.0,0.0
1_2_144,amazon_forest,trees,-2.679090587593855,-59.7253450642063,0.0,0.0,0.05
1_2_145,amazon_forest,trees,-3.159779096126211,-60.16246528145886,0.0,0.1,0.2
1_2_146,amazon_forest,trees,-3.3230029832507277,-59.93348471553679,0.0,0.1,0.15
1_2_147,amazon_forest,trees,-3.011377411189666,-60.26433423467801,0.2,0.2,0.15
1_2_148,amazon_forest,trees,-3.4274770507938284,-60.05888952919988,0.0,0.0,0.1
1_2_149,amazon_forest,trees,-2.6195322842567306,-60.22328122619375,0.0,0.2,0.1
1_2_150,amazon_forest,trees,-2.911933909237635,-59.71151100883086,0.0,0.2,0.15
1_2_151,amazon_forest,trees,-2.611627109756479,-60.25130866305828,0.0,0.1,0.1
1_2_152,amazon_forest,trees,-2.768562789892159,-59.61018104478217,0.0,0.1,0.1
1_2_153,amazon_forest,trees,-3.266139625765962,-60.03858760377878,0.0,0.0,0.0
1_2_154,amazon_forest,trees,-2.851477290616391,-59.71905685721746,0.0,0.0,0.05
1_2_155,amazon_forest,trees,-2.7768272905060587,-59.85362448677856,0.0,0.0,0.0
1_2_156,amazon_forest,trees,-3.5861195299693356,-59.57631455857087,0.0,0.0,0.1
1_2_157,amazon_forest,trees,-3.0933037651013664,-60.305027917048626,0.0,0.0,0.0
1_2_158,amazon_forest,trees,-2.861448590270118,-60.437798916041494,0.0,0.0,0.0
1_2_159,amazon_forest,trees,-2.8150955216095506,-59.85811606319916,0.0,0.0,0.0
1_2_160,amazon_forest,grass,-3.4512824058229956,-59.5322072781206,0.0,0.0,0.05
1_2_161,amazon_forest,grass,-3.315367303335712,-59.71600258525146,0.0,0.0,0.0
1_2_162,amazon_forest,grass,-3.3152774718073,-60.2807734043774,0.4,0.2,0.25
1_2_163,amazon_forest,grass,-3.4746386032101033,-60.4573821892353,0.0,0.0,0.0
1_2_164,amazon_forest,grass,-3.2013710937809448,-59.63272875841358,0.0,0.0,0.3
1_2_165,amazon_forest,grass,-3.3065638135513407,-59.746185978797875,0.0,0.0,0.05
1_2_166,amazon_forest,grass,-3.234069770122895,-59.66300198348841,0.0,0.0,0.15
1_2_167,amazon_forest,grass,-3.3707035248374746,-59.616648914827834,0.0,0.0,0.05
1_2_168,amazon_forest,grass,-3.210084752036904,-59.70414482350108,0.0,0.0,0.2
1_2_169,amazon_forest,grass,-3.1526824053816664,-59.62329644793032,0.0,0.0,0.1
1_2_170,amazon_forest,grass,-3.3220148364381963,-59.7088160629785,0.0,0.1,0.05
1_2_171,amazon_forest,grass,-3.235866400691134,-59.92836431841731,0.2,0.1,0.1
1_2_172,amazon_forest,grass,-2.7173588186973463,-59.677285196505906,0.0,0.1,0.05
1_2_173,amazon_forest,grass,-3.5053609859269907,-59.84212605114184,0.0,0.0,0.1
1_2_174,amazon_forest,grass,-3.28168048018123,-59.584758722241595,0.0,0.1,0.05
1_2_175,amazon_forest,grass,-3.564470131622055,-60.42153940939893,0.0,0.0,0.0
1_2_176,amazon_forest,grass,-3.323182646307552,-60.1876181094142,0.0,0.0,0.1
1_2_177,amazon_forest,grass,-3.3333336090181023,-60.02223826560781,0.2,0.1,0.1
1_2_178,amazon_forest,grass,-3.306294318966105,-59.504628998898134,0.0,0.0,0.0
1_2_179,amazon_forest,grass,-3.201550756837769,-59.68671750698916,0.0,0.0,0.05
1_2_180,amazon_forest,grass,-2.6427088185870145,-59.596706315520386,0.0,0.0,0.0
1_2_181,amazon_forest,grass,-2.733528493811498,-59.83853279000536,0.0,0.0,0.1
1_2_182,amazon_forest,grass,-3.3216555103245486,-59.885155353251164,0.0,0.0,0.0
1_2_183,amazon_forest,grass,-3.3009942587897996,-59.63093212784534,0.0,0.0,0.05
1_2_184,amazon_forest,grass,-3.360552562126924,-60.408962995421255,0.0,0.0,0.0
1_2_185,amazon_forest,grass,-3.2978501552953814,-59.6532103468915,0.0,0.0,0.1
1_2_186,amazon_forest,grass,-3.403222538122601,-60.12985643664532,0.0,0.0,0.0
1_2_187,amazon_forest,grass,-2.6740600220027857,-59.71977550944476,0.0,0.0,0.0
1_2_188,amazon_forest,grass,-3.3875918521789217,-59.536070033842314,0.0,0.0,0.0
1_2_189,amazon_forest,grass,-3.4425687475670363,-60.06338110562047,0.0,0.0,0.05
1_2_190,amazon_forest,grass,-3.3709730194227103,-59.76460144212232,0.0,0.0,0.05
1_2_191,amazon_forest,grass,-3.3141096619379447,-60.285175149269584,0.0,0.0,0.15
1_2_192,amazon_forest,grass,-3.3027908893580387,-59.90671492007003,0.0,0.1,0.1
1_2_193,amazon_forest,grass,-3.31940972211425,-59.5456820073824,0.0,0.0,0.05
1_2_194,amazon_forest,grass,-2.96232939667674,-60.035623163341185,0.0,0.0,0.0
1_2_195,amazon_forest,grass,-3.40133607602595,-59.71357713398433,0.0,0.0,0.0
1_2_196,amazon_forest,grass,-3.471404668187273,-59.97166311511187,0.0,0.0,0.05
1_2_197,amazon_forest,grass,-3.5269205527458594,-59.97633435458929,0.0,0.0,0.05
1_2_198,amazon_forest,grass,-3.3992699508724753,-59.71699073206399,0.0,0.1,0.05
1_2_199,amazon_forest,grass,-3.508864415535057,-59.82658519672657,0.0,0.0,0.05
1_2_200,amazon_forest,grass,-3.4210091807481677,-59.66470878252823,0.0,0.0,0.0
1_2_201,amazon_forest,grass,-3.347796485092427,-59.65303068383468,0.0,0.0,0.1
1_2_202,amazon_forest,grass,-3.3174334284891867,-60.30664488456004,0.0,0.0,0.0
1_2_203,amazon_forest,grass,-3.172984330802768,-59.87581287429632,0.0,0.0,0.0
1_2_204,amazon_forest,grass,-3.3779798786388424,-59.62590156225427,0.0,0.0,0.05
1_2_205,amazon_forest,grass,-3.2089169421675487,-59.64548483544807,0.0,0.0,0.0
1_2_206,amazon_forest,grass,-3.262995522271544,-59.880663776830566,0.0,0.0,0.05
1_2_207,amazon_forest,grass,-3.21035424662214,-59.72839933617231,0.0,0.0,0.15
1_2_208,amazon_forest,grass,-3.480567484085292,-59.561672019439726,0.0,0.0,0.05
1_2_209,amazon_forest,grass,-3.320847026568841,-59.9688783377311,0.0,0.0,0.05
1_2_210,amazon_forest,grass,-3.5298849931834537,-60.21645403003444,0.0,0.1,0.05
1_2_211,amazon_forest,grass,-2.691577170043116,-59.80233068405534,0.0,0.0,0.0
1_2_212,amazon_forest,grass,-3.19930496862747,-59.73369939634861,0.0,0.0,0.15
1_2_213,amazon_forest,grass,-3.4312499749871304,-59.758582729718725,0.0,0.0,0.0
1_2_214,amazon_forest,grass,-3.5281781941436265,-59.78939494396402,0.0,0.0,0.0
1_2_215,amazon_forest,grass,-3.2771889037606323,-59.907343740768916,0.0,0.0,0.15
1_2_216,amazon_forest,grass,-3.2878788556416545,-60.07496937278562,0.0,0.0,0.1
1_2_217,amazon_forest,grass,-3.2096355943948445,-60.29676341643473,0.0,0.0,0.05
1_2_218,amazon_forest,grass,-3.3218351733813725,-59.75507930011066,0.0,0.0,0.0
1_2_219,amazon_forest,grass,-3.3393523214217034,-60.18339602757885,0.0,0.0,0.0
1_2_220,amazon_forest,grass,-3.53338842279152,-59.785981345884366,0.0,0.0,0.0
1_2_221,amazon_forest,grass,-3.1869082177066206,-59.82056648432297,0.0,0.0,0.0
1_2_222,amazon_forest,grass,-3.434753404595196,-59.71699073206399,0.0,0.0,0.0
1_2_223,amazon_forest,grass,-3.36405599173499,-59.63102195937375,0.0,0.0,0.1
1_2_224,amazon_forest,grass,-3.225176448810112,-59.7313637766099,0.0,0.0,0.0
1_2_225,amazon_forest,grass,-3.41651760432757,-59.916596388195345,0.0,0.0,0.05
1_2_226,amazon_forest,grass,-3.2843754260335887,-60.08242538964381,0.0,0.1,0.15
1_2_227,amazon_forest,grass,-3.3369268701545804,-60.19139103360751,0.0,0.0,0.05
1_2_228,amazon_forest,grass,-2.7131367368619848,-59.66659524462488,0.0,0.0,0.0
1_2_229,amazon_forest,grass,-3.3367472070977566,-59.51280366798362,0.0,0.0,0.05
1_2_230,amazon_forest,grass,-3.416697267384394,-60.11710035961082,0.2,0.1,0.15
1_2_231,amazon_forest,grass,-3.4329567740269575,-60.02574169521587,0.0,0.2,0.15
1_2_232,amazon_forest,grass,-3.1377703716652827,-59.874195906784905,0.0,0.0,0.0
1_2_233,amazon_forest,grass,-3.350491430944785,-60.40132731550624,0.0,0.1,0.15
1_2_234,amazon_forest,grass,-3.1755894451267146,-59.50507815654019,0.0,0.0,0.0
1_2_235,amazon_forest,grass,-3.3506710940016093,-59.897282609586775,0.0,0.0,0.0
1_2_236,amazon_forest,grass,-2.651961466013445,-60.056104751819106,0.0,0.0,0.05
1_2_237,amazon_forest,grass,-3.296772176954438,-59.992414198175034,0.2,0.1,0.2
1_2_238,amazon_forest,grass,-3.3180622491880705,-59.967171538691275,0.0,0.0,0.15
1_2_239,amazon_forest,grass,-3.450204427482052,-59.555204149394065,0.0,0.0,0.0
1_2_240,amazon_forest,flooded_vegetation,-3.382381623531028,-60.36835914457905,0.0,0.1,0.05
1_2_241,amazon_forest,flooded_vegetation,-3.1922082778829255,-59.64674247684584,0.0,0.0,0.0
1_2_242,amazon_forest,flooded_vegetation,-3.2612887232317167,-59.72399759128012,0.0,0.0,0.15
1_2_243,amazon_forest,flooded_vegetation,-3.352916882211908,-59.955673103054544,0.0,0.0,0.1
1_2_244,amazon_forest,flooded_vegetation,-3.226434090207879,-59.92809482383208,0.0,0.0,0.1
1_2_245,amazon_forest,flooded_vegetation,-3.0857579167147624,-59.67692587039226,0.0,0.2,0.1
1_2_246,amazon_forest,flooded_vegetation,-3.1489094811883644,-59.77816600291253,0.0,0.1,0.1
1_2_247,amazon_forest,flooded_vegetation,-3.2878788556416545,-60.281402225076285,0.0,0.0,0.0
1_2_248,amazon_forest,flooded_vegetation,-3.293268747346372,-59.528973343097775,0.0,0.0,0.05
1_2_249,amazon_forest,flooded_vegetation,-3.169121575081054,-59.813379962050014,0.0,0.0,0.0
1_2_250,amazon_forest,flooded_vegetation,-3.3089892648184636,-59.89575547360377,0.0,0.1,0.05
1_2_251,amazon_forest,flooded_vegetation,-3.193196424695457,-59.60200637569669,0.0,0.0,0.0
1_2_252,amazon_forest,flooded_vegetation,-3.3104265692730546,-59.99942105739117,0.0,0.0,0.05
1_2_253,amazon_forest,flooded_vegetation,-3.0985139937492594,-59.64512550933443,0.0,0.0,0.0
1_2_254,amazon_forest,flooded_vegetation,-3.3427659195013573,-59.92818465536049,0.4,0.2,0.1
1_2_255,amazon_forest,flooded_vegetation,-3.288956833982598,-60.07640667724021,0.0,0.0,0.05
1_2_256,amazon_forest,flooded_vegetation,-3.2828482900505853,-59.92917280217302,0.0,0.0,0.15
1_2_257,amazon_forest,flooded_vegetation,-3.325069108404203,-59.900875870723254,0.0,0.0,0.05
1_2_258,amazon_forest,flooded_vegetation,-3.2618277124021886,-60.36665234553922,0.0,0.0,0.1
1_2_259,amazon_forest,flooded_vegetation,-3.256797146811119,-59.90761323535415,0.0,0.0,0.0
1_2_260,amazon_forest,flooded_vegetation,-3.163372357262689,-60.08880342816106,0.0,0.0,0.05
1_2_261,amazon_forest,flooded_vegetation,-3.3152774718073,-60.00229566630035,0.0,0.0,0.0
1_2_262,amazon_forest,flooded_vegetation,-3.2010117676672967,-59.67207496785801,0.0,0.0,0.0
1_2_263,amazon_forest,flooded_vegetation,-3.306294318966105,-60.33997238160087,0.0,0.0,0.05
1_2_264,amazon_forest,flooded_vegetation,-3.3049468460399254,-59.70189903529078,0.0,0.0,0.0
1_2_265,amazon_forest,flooded_vegetation,-3.1947235606784603,-59.56409747070685,0.2,0.1,0.1
1_2_266,amazon_forest,flooded_vegetation,-3.468709722334914,-59.97381907179376,0.0,0.0,0.0
1_2_267,amazon_forest,flooded_vegetation,-3.2726973273400346,-59.54020228414927,0.0,0.0,0.1
1_2_268,amazon_forest,flooded_vegetation,-3.3205775319836053,-59.849851562585265,0.0,0.0,0.0
1_2_269,amazon_forest,flooded_vegetation,-3.331716641506687,-60.05053519705756,0.0,0.0,0.05
1_2_270,amazon_forest,flooded_vegetation,-3.242154607679971,-59.94165938462228,0.0,0.0,0.0
1_2_271,amazon_forest,flooded_vegetation,-3.1665164607571072,-60.07568802501291,0.0,0.0,0.0
1_2_272,amazon_forest,flooded_vegetation,-3.1793623693200166,-59.65833074401098,0.0,0.0,0.0
1_2_273,amazon_forest,flooded_vegetation,-3.5731837898780148,-60.038677435307186,0.0,0.0,0.0
1_2_274,amazon_forest,flooded_vegetation,-3.3456405284105397,-60.39809338048341,0.0,0.0,0.0
1_2_275,amazon_forest,flooded_vegetation,-3.0945614064991336,-59.65815108095416,0.0,0.1,0.1
1_2_276,amazon_forest,flooded_vegetation,-3.21448649692909,-59.59113676075884,0.0,0.0,0.1
1_2_277,amazon_forest,flooded_vegetation,-3.1436094210120595,-59.62626088836792,0.2,0.1,0.05
1_2_278,amazon_forest,flooded_vegetation,-3.373039144576185,-59.76693706186104,0.0,0.0,0.0
1_2_279,amazon_forest,flooded_vegetation,-3.107497146590455,-59.68141744681285,0.0,0.0,0.0
1_2_280,amazon_forest,flooded_vegetation,-3.368098410513528,-59.937167808201686,0.0,0.0,0.05
1_2_281,amazon_forest,flooded_vegetation,-3.2037067135196553,-59.561851682496545,0.0,0.0,0.1
1_2_282,amazon_forest,flooded_vegetation,-3.299467122806796,-59.64162207972636,0.0,0.0,0.0
1_2_283,amazon_forest,flooded_vegetation,-3.2934484104031956,-60.16713652093628,0.0,0.0,0.0
1_2_284,amazon_forest,flooded_vegetation,-3.2538327063735246,-60.02187893949415,0.0,0.0,0.0
1_2_285,amazon_forest,flooded_vegetation,-3.579921154508911,-59.9403119116961,0.0,0.0,0.05
1_2_286,amazon_forest,flooded_vegetation,-3.307641791892284,-59.74924025076387,0.0,0.0,0.0
1_2_287,amazon_forest,flooded_vegetation,-3.127709240483144,-59.69884476332477,0.0,0.0,0.05
1_2_288,amazon_forest,flooded_vegetation,-3.305845161324045,-60.32038910840707,0.0,0.0,0.1
1_2_289,amazon_forest,flooded_vegetation,-3.3569593009904457,-59.95549343999773,0.0,0.0,0.0
1_2_290,amazon_forest,flooded_vegetation,-3.0989631513913194,-59.70908555756374,0.0,0.0,0.0
1_2_291,amazon_forest,flooded_vegetation,-3.216283127497329,-59.98486834978843,0.0,0.0,0.05
1_2_292,amazon_forest,flooded_vegetation,-3.166965618399167,-59.65662394497116,0.0,0.0,0.0
1_2_293,amazon_forest,flooded_vegetation,-3.134536436642452,-59.60173688111146,0.0,0.0,0.0
1_2_294,amazon_forest,flooded_vegetation,-3.186818386178208,-59.597604630804504,0.0,0.0,0.0
1_2_295,amazon_forest,flooded_vegetation,-3.234968085407014,-59.91857268182041,0.0,0.0,0.1
1_2_296,amazon_forest,flooded_vegetation,-3.3022519001875668,-59.64063393291383,0.0,0.0,0.05
1_2_297,amazon_forest,flooded_vegetation,-3.1851115871383815,-59.795952645538094,0.0,0.0,0.05
1_2_298,amazon_forest,flooded_vegetation,-3.398281804059944,-60.03544350028436,0.0,0.1,0.05
1_2_299,amazon_forest,flooded_vegetation,-3.3186910698869543,-60.01523140639167,0.0,0.0,0.05
1_2_300,amazon_forest,flooded_vegetation,-3.3027010578296268,-59.95324765178742,0.0,0.1,0.05
1_2_301,amazon_forest,flooded_vegetation,-3.2579649566804747,-59.913272621644104,0.0,0.0,0.05
1_2_302,amazon_forest,flooded_vegetation,-3.124475305460314,-59.60856407727076,0.0,0.0,0.0
1_2_303,amazon_forest,flooded_vegetation,-3.2674870986921416,-59.91704554583741,0.0,0.0,0.0
1_2_304,amazon_forest,flooded_vegetation,-3.257246304453179,-59.56104319874084,0.0,0.2,0.15
1_2_305,amazon_forest,flooded_vegetation,-3.2884178448121264,-59.64674247684584,0.0,0.0,0.05
1_2_306,amazon_forest,flooded_vegetation,-3.311504547613998,-59.53822599052421,0.0,0.0,0.05
1_2_307,amazon_forest,flooded_vegetation,-3.1574434763875,-59.70342617127378,0.0,0.0,0.0
1_2_308,amazon_forest,flooded_vegetation,-3.344832044654832,-59.708726231450086,0.0,0.1,0.1
1_2_309,amazon_forest,flooded_vegetation,-3.088452862567121,-59.65869007012463,0.0,0.0,0.0
1_2_310,amazon_forest,flooded_vegetation,-3.4595469064368953,-59.98370053991908,0.0,0.0,0.0
1_2_311,amazon_forest,flooded_vegetation,-3.1262719360285525,-59.61080986548106,0.0,0.0,0.1
1_2_312,amazon_forest,flooded_vegetation,-3.320847026568841,-59.75930138194602,0.0,0.1,0.05
1_2_313,amazon_forest,flooded_vegetation,-3.208827110639137,-59.579009504423226,0.0,0.0,0.1
1_2_314,amazon_forest,flooded_vegetation,-3.5796516599236754,-59.97372924026535,0.0,0.0,0.0
1_2_315,amazon_forest,flooded_vegetation,-3.0538677241285193,-59.81050535314083,0.0,0.0,0.0
