system:index,bare,built,crops,flooded_vegetation,grass,label_mode,latitude,longitude,shrub_and_scrub,snow_and_ice,trees,water,.geo
572_0,0.40231871709693223,0.03450129390694201,0.12664027814753354,0.032932397443801165,0.04524000105448067,7,37.8502000860266,-121.63804292947943,0.18753480643499643,0.03169536648783833,0.029003229225054383,0.031004485790617764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63804292947943,37.8502000860266]}"
573_0,0.3029429973103106,0.32290322915650904,0.06131579936482012,0.034722972894087434,0.029925190145149827,6,37.93724683705778,-121.3206681396,0.06214954424649477,0.054610697785392404,0.028116205940023065,0.06814579316414893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3206681396,37.93724683705778]}"
574_0,0.10994593985378742,0.040935021941550076,0.03698490757960826,0.0310067655518651,0.07111301145050675,5,37.39152030195517,-121.61082397637061,0.35037932882551104,0.03387807833496481,0.24223618069663644,0.025971288443543017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61082397637061,37.39152030195517]}"
575_0,0.15265942458063364,0.045680452371016145,0.3965217210352421,0.037140422500669956,0.08583962940610945,4,37.75713462259181,-121.63382084764406,0.12314599100500345,0.030840067425742745,0.030455405125394464,0.03690554294735193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63382084764406,37.75713462259181]}"
576_0,0.043518524849787354,0.5673705211374909,0.13046308687383618,0.034280591644346714,0.05137667991220951,6,37.86583077197027,-121.23056711660281,0.04878735693637282,0.035240261505047485,0.04155927066070338,0.041798558784648776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23056711660281,37.86583077197027]}"
577_0,0.027934826095588505,0.03000440075993538,0.032320511527359486,0.03605167905334383,0.029310677433386445,1,37.02985856856865,-121.91238841724953,0.02675789425848052,0.030049346503801644,0.7471657759742811,0.03573078312911093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91238841724953,37.02985856856865]}"
578_0,0.20335215004161,0.03990205051377416,0.3430793061852455,0.030783821013756096,0.047858006437309086,4,37.633885765610614,-121.4342151915127,0.16126110835466534,0.03797135141212493,0.02202699484769255,0.04621365538332611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4342151915127,37.633885765610614]}"
579_0,0.11993051011813805,0.02990943379700184,0.07731431093998253,0.049693981709424406,0.16549809859134257,5,37.73611404494341,-121.85822000561713,0.2769099521683529,0.033799175755120814,0.11580005625728518,0.03843660338316113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85822000561713,37.73611404494341]}"
580_0,0.030213579768314958,0.04878398613072932,0.07681241305544972,0.02860958338715136,0.046295626321807504,1,37.124181673401196,-121.81725682866127,0.16644485028726713,0.034450296545401216,0.5083545140223578,0.028701280418317765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81725682866127,37.124181673401196]}"
581_0,0.07207245472818613,0.03742326144129038,0.046690441900864244,0.03197578736580908,0.036934862146154046,5,37.34858083137426,-121.2868914849171,0.35083785746246576,0.029782787896692753,0.33408738672733307,0.026284396881237626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2868914849171,37.34858083137426]}"
582_0,0.07793861720710993,0.03340758953709155,0.06676681758835912,0.03065812145359814,0.05538863915717229,5,37.81336915937769,-121.76236976480158,0.5095845761243254,0.026934031047858298,0.11377859301865101,0.028710328158922493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76236976480158,37.81336915937769]}"
583_0,0.2099389173090458,0.03616473847068846,0.32128291414119303,0.025728285312652588,0.055577256716787815,4,37.761716030540825,-121.62259190659258,0.14089979231357574,0.04016985767520964,0.03300994844175875,0.0246386902872473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62259190659258,37.761716030540825]}"
584_0,0.05993218609364703,0.035239270073361695,0.6164231682584311,0.02674443860693524,0.06721895040633778,4,37.86627992961233,-121.02970381907369,0.03409016304067336,0.03336297266650945,0.04562065524514765,0.04540467248298228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02970381907369,37.86627992961233]}"
585_0,0.04214474116452038,0.029609295073896646,0.04362399177625775,0.029115229030139744,0.04781161923892796,1,37.33178233556122,-121.34725827200994,0.267123652738519,0.024996893131174147,0.43343543191440403,0.03454406664241105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34725827200994,37.33178233556122]}"
586_0,0.03293263951006035,0.03906042650730039,0.3780906746396795,0.04172301443759352,0.2623013431439176,4,37.24527457370051,-121.06321097917134,0.06011441332520917,0.038816119835246354,0.05074396891120289,0.042763266790037356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06321097917134,37.24527457370051]}"
587_0,0.16772868356201798,0.036362328100949526,0.2506114464486018,0.025347891496494412,0.07619074382819235,4,37.412900205717214,-121.28895761007058,0.21580258035100996,0.043968746438622475,0.09456282714381814,0.02415013511199504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28895761007058,37.412900205717214]}"
588_0,0.0632247991161421,0.04211708449292928,0.6215006607817486,0.030714283348061144,0.07460124848876148,4,37.95359617522875,-121.07551789856379,0.052407964365556836,0.03565300500486046,0.038290166296064854,0.039121727109886706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07551789856379,37.95359617522875]}"
589_0,0.03698179707862437,0.0245668888092041,0.03010491863824427,0.046118506230413914,0.033154266187921166,0,37.46949406861674,-121.98605027054732,0.030391529435291886,0.02649260894395411,0.036141528049483895,0.7419124247971922,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98605027054732,37.46949406861674]}"
590_0,0.030094329500570893,0.7321139855775982,0.03332117781974375,0.03346617356874049,0.02886825823225081,6,37.30258708882734,-121.96610767123988,0.033226543106138706,0.02810084167867899,0.03894383297301829,0.04031065944582224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96610767123988,37.30258708882734]}"
591_0,0.0386492945253849,0.03408873453736305,0.052778780460357666,0.023544564843177795,0.0487368144094944,1,37.29773618629309,-121.63076657567807,0.18580025085248053,0.03051401674747467,0.5582964569330215,0.02559628919698298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63076657567807,37.29773618629309]}"
592_0,0.033429897972382605,0.03274989873170853,0.027899137348867953,0.02614851261023432,0.031221759505569935,1,37.24464575300163,-121.63759377183737,0.040574559243395925,0.029864476644434035,0.7461637050146237,0.03112210298422724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63759377183737,37.24464575300163]}"
593_0,0.046229986706748605,0.6168298136908561,0.048253903281874955,0.038288296782411635,0.038526437361724675,6,37.33456711294199,-121.89711705741949,0.04358841304201633,0.031584117794409394,0.04655867861583829,0.08344344259239733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89711705741949,37.33456711294199]}"
594_0,0.03687345271464437,0.06196743265415231,0.5891879211412743,0.025694031501188874,0.061830416321754456,4,37.20979111997779,-121.02404443278374,0.03407410285435617,0.02838035870809108,0.051272530225105584,0.03507047169841826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02404443278374,37.20979111997779]}"
595_0,0.17209514463320374,0.05089543107897043,0.1280211858684197,0.03757702652364969,0.08489499660208821,5,37.84912210768565,-121.88094738230535,0.26548106456175447,0.035440074861980975,0.09333476761821657,0.029240190633572638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88094738230535,37.84912210768565]}"
596_0,0.057390425354242325,0.0344672913197428,0.6231254173908383,0.03376271668821573,0.04903370141983032,4,37.9847677155877,-121.45999684016694,0.05740504804998636,0.026552248978987336,0.04190072068013251,0.05289803468622267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45999684016694,37.9847677155877]}"
597_0,0.12355327978730202,0.5726851581130177,0.050730798626318574,0.0318286158144474,0.03513336554169655,6,37.38298630675603,-121.96736531263764,0.03742916532792151,0.04384044650942087,0.030306466156616807,0.07249089539982378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96736531263764,37.38298630675603]}"
598_0,0.05168381193652749,0.03420012694550678,0.6854499300243333,0.03017909700671832,0.04855509498156607,4,37.90850074796595,-121.46457824811594,0.0414272130971464,0.029664969351142646,0.0313486298158144,0.04933266996199058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46457824811594,37.90850074796595]}"
599_0,0.07938973850104958,0.03527127671986818,0.06906274892389774,0.027759206714108586,0.07714956917334348,5,37.174217834726655,-121.44535430103579,0.45034241082612425,0.034592082956805825,0.15802978922147304,0.029840824427083135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44535430103579,37.174217834726655]}"
600_0,0.25651160689691704,0.036710915563162416,0.20670049136970192,0.0326934871622003,0.0634061721211765,7,37.030038231625475,-121.14378986015687,0.1391364267328754,0.03605414928868413,0.03636591076828176,0.026221551466733217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14378986015687,37.030038231625475]}"
601_0,0.14977570832706988,0.05517509672790766,0.09632566943764687,0.025723390514031053,0.20534992311149836,5,37.32217036202114,-121.55378095582901,0.273204647237435,0.046440197387710214,0.056647137738764286,0.023422972299158573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55378095582901,37.32217036202114]}"
602_0,0.05102679505944252,0.037778318859636784,0.6443579795304686,0.028692232677713037,0.07316622161306441,4,37.55627132506269,-121.16687656295873,0.05350338318385184,0.030861508334055543,0.03565006796270609,0.03548891190439463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16687656295873,37.55627132506269]}"
603_0,0.04628906026482582,0.032827229239046574,0.03173069003969431,0.028764648595824838,0.04110493906773627,1,37.228835404001124,-121.55575724945408,0.2477467991411686,0.024394992738962173,0.5089747777674347,0.03803380788303912,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55575724945408,37.228835404001124]}"
604_0,0.044001619797199965,0.7388073858455755,0.03441209491575137,0.027920802880544215,0.02751584758516401,6,37.88523438210726,-121.28195075085445,0.02967890031868592,0.027610625082161278,0.027247966499999166,0.04032303893472999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28195075085445,37.88523438210726]}"
605_0,0.14658045978285372,0.05153127224184573,0.22916708351112902,0.03366745659150183,0.16624383651651442,4,37.32001440533926,-121.74691874191471,0.19610777590423822,0.03368985862471163,0.03608353459276259,0.03197578736580908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74691874191471,37.32001440533926]}"
606_0,0.08301745176625748,0.057635604054667056,0.353306866173322,0.05215422311448492,0.08720710237200062,4,37.869963022277226,-121.53662313390234,0.12288468017941341,0.052568888320820406,0.050372968466642,0.092758673747691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53662313390234,37.869963022277226]}"
607_0,0.02645913470769301,0.02909512088323633,0.030813276767730713,0.02612502803094685,0.03704795258818194,1,37.82998799213391,-121.80054816437665,0.048411794394875564,0.029638135301259656,0.7399988470424432,0.029864478041417897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80054816437665,37.82998799213391]}"
608_0,0.05516119138337672,0.03360869979951531,0.0371757335960865,0.02705186838284135,0.033838649396784604,1,37.39825766658606,-121.24889274839884,0.264973338926211,0.038093353156000376,0.4472087384201586,0.023598809842951596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24889274839884,37.39825766658606]}"
609_0,0.03442495141644031,0.03716984065249562,0.17660963407251984,0.0363340200856328,0.3165530596161261,2,37.442005620922686,-121.12681170128701,0.09087566286325455,0.030279992381110787,0.1317092962563038,0.03813512809574604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.12681170128701,37.442005620922686]}"
610_0,0.051565916277468204,0.03842762880958617,0.05098544154316187,0.03396488819271326,0.037802048958837986,5,37.437244549916855,-121.42774732146705,0.3971945981029421,0.02727315970696509,0.31161798536777496,0.03633323684334755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42774732146705,37.437244549916855]}"
611_0,0.1989017203450203,0.03697376430500299,0.061077683814801276,0.04043069194691876,0.099397764451957,5,37.80088257692844,-121.82561116080359,0.30731735316415626,0.03567463700892404,0.04039737646881905,0.033193908020621166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82561116080359,37.80088257692844]}"
612_0,0.03792675421573222,0.743543058866635,0.03067949810065329,0.029420498991385102,0.02654727641493082,6,37.26899009720127,-121.88930171444765,0.031638343119993806,0.03260092088021338,0.03338248375803232,0.03491633478552103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88930171444765,37.26899009720127]}"
613_0,0.0819473183946684,0.03915491350926459,0.05424004467204213,0.023582100868225098,0.04372870095539838,5,37.57226133712002,-121.54416898228894,0.3719061800511554,0.04794840991962701,0.280642167897895,0.017936330754309893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54416898228894,37.57226133712002]}"
614_0,0.23329065088182688,0.03187003955245018,0.10973682296462357,0.03568943306946984,0.17256788269151002,5,37.0332721666483,-121.34276669558935,0.2663022355409339,0.033487570192664864,0.023878742658876274,0.033818814903497696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34276669558935,37.0332721666483]}"
615_0,0.04461057670414448,0.7333156282547861,0.03336018626578152,0.029972688294947147,0.028598231542855502,6,37.32243985660638,-121.00634762168659,0.03066079376731068,0.03648463753052056,0.03440499817952514,0.026544811320491135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00634762168659,37.32243985660638]}"
616_0,0.15967073338106275,0.03575680230278522,0.0691095992224291,0.02867933188099414,0.07374683977104723,5,37.49383841281638,-121.50113968017962,0.5209427127847448,0.02939973445609212,0.07224470027722418,0.026694472995586693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50113968017962,37.49383841281638]}"
617_0,0.100209497846663,0.03511620708741248,0.07263064477592707,0.027932275319471955,0.06585501227527857,5,37.49141296154926,-121.33153775453785,0.4935482705477625,0.04162008408457041,0.09332793788053095,0.025367327965795994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33153775453785,37.49141296154926]}"
618_0,0.1612671511247754,0.03512192610651255,0.19416681013535708,0.036313068238087,0.13536746348254383,4,37.58995814821717,-121.77350887432465,0.22097287350334227,0.038463531294837594,0.04000996934094777,0.03824046541315814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77350887432465,37.58995814821717]}"
619_0,0.04128146462608129,0.719375122571364,0.035863902885466814,0.029302850482054055,0.029360369429923594,6,37.73485640354565,-121.43161007718876,0.03245818638242781,0.03842762974090874,0.03842511971015483,0.032397415721789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43161007718876,37.73485640354565]}"
620_0,0.05896561685949564,0.036531285382807255,0.059559949673712254,0.026062224060297012,0.029882937902584672,5,37.54252710121566,-121.49610911458855,0.39663703087717295,0.03866129461675882,0.33301225886680186,0.02270002756267786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49610911458855,37.54252710121566]}"
621_0,0.129534529754892,0.050025285221636295,0.3471240736544132,0.03419587411917746,0.057032751152291894,4,37.98737282991165,-121.9895537001554,0.12827450037002563,0.04572612140327692,0.03948167059570551,0.04181955102831125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9895537001554,37.98737282991165]}"
622_0,0.08455699728801847,0.04308437113650143,0.05652010126505047,0.029535770881921053,0.044914458063431084,5,37.38442361121062,-121.53249088359539,0.4885341260815039,0.038338115671649575,0.16450319963041693,0.03207683295477182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53249088359539,37.38442361121062]}"
623_0,0.3098998018540442,0.041722875204868615,0.24832486477680504,0.0344985247211298,0.04161531627178192,7,37.857566271356376,-121.71179461430565,0.06705876486375928,0.03391518336720765,0.03246218585021173,0.04050862910808064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71179461430565,37.857566271356376]}"
624_0,0.032008540350943804,0.03535680775530636,0.03327329577878117,0.023565642186440527,0.03082934976555407,1,37.02491783450599,-121.87789311033934,0.04338158969767392,0.029782788828015327,0.7404411362949759,0.028972784290090203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87789311033934,37.02491783450599]}"
625_0,0.026810776772132765,0.7412292329051221,0.03337969712447375,0.03429189324378967,0.030140728515107185,6,37.92925183102911,-121.71763366365242,0.03017675169658932,0.02768865492544137,0.03937866670700411,0.03648030204931274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71763366365242,37.92925183102911]}"
626_0,0.035805814201012254,0.03386372700333595,0.6418861532583833,0.03317649685777724,0.05627007130533457,4,37.67996933968595,-121.40600809159136,0.06826527626253664,0.02979332208633423,0.0501003956887871,0.031643771566450596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40600809159136,37.67996933968595]}"
627_0,0.0759577015414834,0.6157517144456506,0.05919556715525687,0.03305986896157265,0.03443330549634993,6,37.72066302205656,-121.90879515611306,0.06457690987735987,0.03352202498354018,0.028203249908983707,0.04636788368225098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90879515611306,37.72066302205656]}"
628_0,0.03296560631133616,0.7477066388819367,0.028054818976670504,0.030180865122626226,0.028388054110109806,6,37.35477920683468,-121.8572318588046,0.029094252386130393,0.02946239096733431,0.03547166699233154,0.03633614827413112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8572318588046,37.35477920683468]}"
629_0,0.30942424782551825,0.03951199562288821,0.1162729247007519,0.03246331214904785,0.07343061291612685,7,37.47380598198052,-121.30198318169032,0.23258366528898478,0.032518320716917515,0.030348982894793153,0.02764230966567993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30198318169032,37.47380598198052]}"
630_0,0.07654621312394738,0.036283834488131106,0.5485467935213819,0.03109309822320938,0.0774249725509435,4,37.56040357536964,-121.1342677181452,0.04339748027268797,0.030925875762477517,0.04660448478534818,0.04674651112873107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1342677181452,37.56040357536964]}"
631_0,0.02866384491790086,0.744833055883646,0.03220543498173356,0.03388341108802706,0.02919585187919438,6,37.973448943007796,-121.35731940319208,0.03052735247183591,0.02818291075527668,0.0342212786199525,0.03683590330183506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35731940319208,37.973448943007796]}"
632_0,0.04227009881287813,0.200456278398633,0.03913075399274627,0.0377723874989897,0.034830849850550294,1,37.87957499581731,-121.86684383234467,0.05341876926831901,0.03621409084492674,0.475082655553706,0.051178568974137306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86684383234467,37.87957499581731]}"
633_0,0.0514412522315979,0.035007634200155735,0.04647966497577727,0.03689968050457537,0.03269466105848551,5,37.41011542833644,-121.33468185803227,0.43899521324783564,0.025197493145242333,0.29527920857071877,0.03323766961693764,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33468185803227,37.41011542833644]}"
634_0,0.03973099822178483,0.03967904031742364,0.03973694168962538,0.02640722563955933,0.053943518782034516,1,37.12427150492961,-121.90987313445399,0.11395556153729558,0.030030956957489252,0.624898451496847,0.03498685546219349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90987313445399,37.12427150492961]}"
635_0,0.08833419624716043,0.03261745348572731,0.05284189828671515,0.02849613525904715,0.059791054809466004,5,37.16568383952752,-121.29335935496276,0.411104504019022,0.030840067425742745,0.2263126263860613,0.03418458835221827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29335935496276,37.16568383952752]}"
636_0,0.030139359296299517,0.038362530060112476,0.24851587985176593,0.03421247808728367,0.06496284925378859,1,37.78345526041652,-121.02817668309068,0.139805490616709,0.02824946166947484,0.29581925843376666,0.039007222396321595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.02817668309068,37.78345526041652]}"
637_0,0.36205236171372235,0.03679033687027792,0.07827487180475146,0.029866372351534665,0.05981936942165097,7,37.063635223251545,-121.17774617789658,0.29104855414091924,0.0345615848491434,0.02515273718163371,0.024216727586463094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.17774617789658,37.063635223251545]}"
638_0,0.03997479984536767,0.031801407458260655,0.06240085931494832,0.028328984626568854,0.06226023251656443,1,37.107473009116575,-121.42271675587598,0.3083928395062685,0.031294639338739216,0.3954755944432691,0.029407796100713313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42271675587598,37.107473009116575]}"
639_0,0.04413009708514437,0.7302351435646415,0.03997131914366037,0.0264107157709077,0.026128779747523367,6,37.902571867090764,-121.32462072685013,0.035826468956656754,0.03662759403232485,0.027558656060136855,0.03244132234249264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32462072685013,37.902571867090764]}"
640_0,0.03684714809060097,0.03126527741551399,0.6435824823565781,0.028295845724642277,0.092220475373324,4,37.60091759468343,-121.06985851227383,0.03913925105007365,0.03772844246122986,0.03578469483181834,0.029764748876914382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06985851227383,37.60091759468343]}"
641_0,0.09253461030311882,0.053637600503861904,0.21376656612847,0.061584198342946664,0.2011837144382298,4,37.13819539183346,-121.04228023305136,0.08227730757789686,0.05132366390898824,0.05926730984356254,0.12815707112895325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04228023305136,37.13819539183346]}"
642_0,0.03039066435303539,0.03402402449864894,0.19355293945409358,0.03712526119003693,0.07616119959857315,1,37.56255953205152,-121.07920099122867,0.09022788004949689,0.035783069557510316,0.4422111550811678,0.03941499744541943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07920099122867,37.56255953205152]}"
643_0,0.11081291735172272,0.03324879799038172,0.4578772271052003,0.03509905282407999,0.12766315042972565,4,37.1790687372609,-121.66750767079854,0.12037731800228357,0.03476253733970225,0.026921510929241776,0.03408873453736305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66750767079854,37.1790687372609]}"
644_0,0.4045955624120931,0.03799959580646828,0.14378396805841476,0.03399864211678505,0.05551275081234053,7,37.08070321364981,-121.00176621373757,0.17913273733574897,0.03558529861038551,0.030095873991600595,0.0314930195066457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00176621373757,37.08070321364981]}"
645_0,0.04841658193618059,0.039445296162739396,0.4082100155064836,0.037772462936118245,0.22534240782260895,4,37.53596939964159,-121.18942427659015,0.09994442772585899,0.03603726648725569,0.05130637448746711,0.030514022568240762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18942427659015,37.53596939964159]}"
646_0,0.12434835080057383,0.03857133933342993,0.07417676993645728,0.028702572220936418,0.11535898805595934,5,37.105137389377866,-121.22724335005157,0.3627040332648903,0.0362576546613127,0.07217900105752051,0.032854881370440125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22724335005157,37.105137389377866]}"
647_0,0.03785250021610409,0.7442405699985102,0.026969172176904976,0.028777645551599562,0.025689215399324894,6,37.39897631881336,-121.96485002984211,0.037281736033037305,0.026227555354125798,0.035362629452720284,0.03584916808176786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96485002984211,37.39897631881336]}"
648_0,0.060401527164503935,0.6629053485230543,0.04421621452396115,0.033740292536094785,0.029859205824323,6,37.918831373733326,-121.74251699702253,0.05060029518790543,0.029853053546200197,0.03765830717748031,0.043894783477298915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74251699702253,37.918831373733326]}"
649_0,0.041888227919116616,0.7116051055490971,0.03586358414031565,0.03383565344847739,0.02724292897619307,6,37.510187750987356,-121.91265791183477,0.03851741645485163,0.028126426273956895,0.03586936369538307,0.041832033544778824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91265791183477,37.510187750987356]}"
650_0,0.02763107215287164,0.03325436287559569,0.08704207139089704,0.02814896418713033,0.06784333754330873,1,37.91874154220491,-121.07012800685906,0.0830291450023651,0.030736996384803206,0.5379405134590343,0.03671674552606419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07012800685906,37.91874154220491]}"
651_0,0.11118911416269839,0.047179689863696694,0.162642658688128,0.03798620984889567,0.18485433631576598,5,37.38056085548891,-121.92676146179544,0.25580109003931284,0.03742916532792151,0.042685214430093765,0.02911768131889403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92676146179544,37.38056085548891]}"
652_0,0.08918438863474876,0.03635652014054358,0.04843127098865807,0.03528521175030619,0.05975380912423134,5,37.379303214091145,-121.71637602225465,0.47456897294614464,0.034566554822959006,0.17533629504032433,0.02413359866477549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71637602225465,37.379303214091145]}"
653_0,0.34855078370310366,0.03211537154857069,0.23019944655243307,0.03297681221738458,0.05538683815393597,7,37.7307241532387,-121.60300863339877,0.15993004490155727,0.038595322985202074,0.03045018226839602,0.025115208001807332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60300863339877,37.7307241532387]}"
654_0,0.031432407442480326,0.7523582768626511,0.028444657335057855,0.02916741941589862,0.027759131509810686,6,37.96257932806995,-121.22490773031286,0.030853497912175953,0.03320153628010303,0.03566735656931996,0.03170081146527082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22490773031286,37.96257932806995]}"
655_0,0.03469161328393966,0.03608644020278007,0.13754076533950865,0.027432146132923663,0.06208876706659794,1,37.801960555269375,-121.10336567237148,0.06071744824294001,0.03568495064973831,0.5349537753500044,0.03666637511923909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10336567237148,37.801960555269375]}"
656_0,0.16983413696289062,0.03274986520409584,0.20421749353408813,0.0319321455899626,0.07319098804146051,5,37.65436735408854,-121.47050712899113,0.2416780972853303,0.03632160369306803,0.03400426940061152,0.045745700830593705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47050712899113,37.65436735408854]}"
657_0,0.07537008821964264,0.036106726387515664,0.05798413441516459,0.025042714783921838,0.07251554727554321,5,37.09669322570714,-121.4115776463529,0.3936444232240319,0.03764793649315834,0.2314811481628567,0.02901362464763224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4115776463529,37.09669322570714]}"
658_0,0.04385322704911232,0.3329418192151934,0.3186590096447617,0.030856147408485413,0.07381980214267969,6,37.796031674394186,-121.04263955916501,0.05392775894142687,0.038224498042836785,0.0464665072504431,0.04594172560609877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04263955916501,37.796031674394186]}"
659_0,0.06860191957093775,0.04060222685802728,0.057218765025027096,0.02245249319821596,0.05490401783026755,5,37.36744545234077,-121.60830869357507,0.42054324655327946,0.04324193764477968,0.23482623626478016,0.019943198654800653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60830869357507,37.36744545234077]}"
660_0,0.14772771880961955,0.03757099830545485,0.4168773526325822,0.03451263182796538,0.10816727671772242,4,37.76656693307507,-121.69885887421432,0.1051177978515625,0.0368938185274601,0.035013344371691346,0.037766456604003906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69885887421432,37.76656693307507]}"
661_0,0.03427492664195597,0.031454053008928895,0.03021091246046126,0.027677837992087007,0.03832599613815546,1,37.25704250392248,-121.53509599791933,0.051690731197595596,0.029336806619539857,0.7272912422195077,0.032474310137331486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53509599791933,37.25704250392248]}"
662_0,0.03444756206590682,0.036127056111581624,0.05276968295220286,0.028057417017407715,0.036526905838400126,1,37.47407547656575,-121.73883390435763,0.19753630238119513,0.02899803314357996,0.5415626597823575,0.027590706245973706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73883390435763,37.47407547656575]}"
